timestamp,platform,user,channel,intent,confidence,lang,rawMessage,cleanMessage,response
2018-6-16 16:21:52,slack,U9Q3FND6E,D9ZCG8VCM,find-artist,0.8999999761581421,en,"Find me one artist born in CaBana","Find me one artist born in Catania",<result_card>
2018-6-16 16:22:40,slack,U9Q3FND6E,D9ZCG8VCM,find-artist,0.7799999713897705,en,"find me an artist born in Nice","find me an artist born in Nice",<result_card>
2018-6-16 16:23:09,slack,U9Q3FND6E,D9ZCG8VCM,find-artist,0.7799999713897705,en,"Find me an artist born in Venice","Find me an artist born in Venice",<result_card>
2018-6-16 16:23:34,slack,U9Q3FND6E,D9ZCG8VCM,find-artist,1,en,"find me one artist born in Paris","find me one artist born in Paris",<result_card>
2018-6-18 10:54:46,slack,U9PUY35FD,DA0A1ALET,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-18 10:55:04,slack,U9PUY35FD,DA0A1ALET,works-by,0.9700000286102295,en,"Tell me 2 works by Beethoven","Tell me 2 works by Beethoven","No problem! Do you want to add some filters?"
2018-6-18 10:55:10,slack,U9PUY35FD,DA0A1ALET,works-by - no,1,en,"No","No",<result_card>
2018-6-21 11:44:25,fb,1978551662217032,1978551662217032,hello,1,en,"Hello","Hello","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-21 11:44:47,fb,1978551662217032,1978551662217032,works-by,0.9100000262260437,en,"Give me 5 works about Beethoven","Give me 5 works about Beethoven","Ok! Do you want to add some filters?"
2018-6-21 11:45:06,fb,1978551662217032,1978551662217032,works-by - no,1,en,"No","No",<result_card>
2018-6-21 11:45:49,fb,1978551662217032,1978551662217032,find-performance,0.6200000047683716,en,"What are the upcoming performances","What are the upcoming performances?","In which period?"
2018-6-21 11:46:00,fb,1978551662217032,1978551662217032,find-performance,1,en,"next week","next week",<result_card>
2018-6-22 08:20:44,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.8500000238418579,en,"Are there any events in these days","Are there any events in these days?","In which period?"
2018-6-22 08:23:57,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,1,en,"Are there any events in the next month","Are there any events in the next month?",<result_card>
2018-6-22 08:24:19,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.9100000262260437,en,"Are there any events in the 26th of June","Are there any events in the 26th of June?",<result_card>
2018-6-22 08:24:56,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.8799999952316284,en,"Are there any events on June 26th","Are there any events on June 26?",<result_card>
2018-6-22 08:25:25,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.9100000262260437,en,"Are there any events in the 26th of June","Are there any events in the 26th of June?",<result_card>
2018-6-22 08:33:02,slack,U9PUY35FD,DA0A1ALET,find-performance,0.9100000262260437,en,"Find me 2 performances for tomorrow","Find me 2 performances for tomorrow","In which period?"
2018-6-22 08:33:11,slack,U9PUY35FD,DA0A1ALET,find-performance,1,en,"Tomorrow","Tomorrow","When?"
2018-6-22 08:45:09,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.7300000190734863,en,"are there any events in Lyon","are there any events in Lyon?","In which period?"
2018-6-22 08:45:17,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,1,en,"next month","next month",<result_card>
2018-6-22 08:45:33,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.8399999737739563,en,"are there any events in London next week?=","are there any events in London next week?=",<result_card>
2018-6-22 08:47:46,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.7400000095367432,en,"Are there any events in Paris","Are there any events in Paris?","In which period?"
2018-6-22 08:47:57,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,1,en,"Next week","Next week!",<result_card>
2018-6-22 08:48:24,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.800000011920929,en,"Find me 2 events in Paris","Find me 2 events in Paris?","When?"
2018-6-22 08:48:30,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,1,en,"Next week","Next week",<result_card>
2018-6-22 08:49:07,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.8899999856948853,en,"Find me 2 events in Paris this week","Find me 2 events in Paris this week?",<result_card>
2018-6-22 08:50:43,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,1,en,"Find me 2 performances between 25/06/2018 and 28/06/2018","Find me 2 performances between 25/06/2018 and 28/06/2018",<result_card>
2018-6-22 08:50:54,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.8199999928474426,en,"Find me 2 performances between July 25 and July 28","Find me 2 performances between july 25 and july 28",<result_card>
2018-6-22 08:53:50,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Jonathan Dove","Talk me about Jonathan Dove",<result_card>
2018-6-22 08:54:13,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.8199999928474426,en,"Find me 2 performances between July 25 and July 28","Find me 2 performances between july 25 and july 28",<result_card>
2018-6-22 08:54:16,slack,U9Q3FND6E,D9ZCG8VCM,find-performance,0.8199999928474426,en,"Find me 2 performances between July 25 and July 28","Find me 2 performances between july 25 and july 28",<result_card>
2018-6-22 08:59:26,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Rachmaninov","Talk me about Rachmaninov",<result_card>
2018-6-22 08:59:52,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Rachmaninoff","Talk me about Rachmaninof",<result_card>
2018-6-22 09:00:00,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Rachmaninoff","Talk me about Rachmaninoff",<result_card>
2018-6-22 09:00:09,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Rachmaninov","Talk me about Rachmaninov",<result_card>
2018-6-22 09:00:13,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Rachmaninov","Talk me about Rachmaninov",<result_card>
2018-6-22 09:00:16,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Rachmaninoff","Talk me about Rachmaninoff",<result_card>
2018-6-22 09:01:09,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,0.7300000190734863,en,"Talk me about Racmaninov","Talk me about Racmaninov","Ok! Who is the artist?"
2018-6-22 09:01:34,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,0.7300000190734863,en,"Talk me about Racmaninov","Talk me about Racmaninov","Ok! Who is the artist?"
2018-6-22 09:01:44,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Rachmaninoff","Talk me about Rachmaninoff",<result_card>
2018-6-22 09:02:08,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Rachmaninoff","Talk me about Racmaninoff",<result_card>
2018-6-22 09:02:39,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,0.7300000190734863,en,"Talk me about Racmaninof","Talk me about Racmaninof","Ok! Who is the artist?"
2018-6-22 09:02:48,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,0.7300000190734863,en,"Talk me about Racmaninof","Talk me about Racmaninof","Which artist?"
2018-6-22 09:08:09,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,0.7300000190734863,en,"Talk me about Racmaninof","Talk me about Racmaninof","Ok! Who is the artist?"
2018-6-22 09:09:08,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Rachmaninov","Talk me about Rachmaninov",<result_card>
2018-6-22 09:10:09,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"now give me 2 of his works","now give me 2 of his works","No problem! Do you want to add some filters?"
2018-6-22 09:10:26,slack,U9Q3FND6E,D9ZCG8VCM,works-by - yes,1,en,"yes","yes!","Ok tell me what"
2018-6-22 09:11:05,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,0.8700000047683716,en,"instrument","instrument","Ok! Just tell me the instrument"
2018-6-22 09:11:15,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"only works for clarinet","only works for clarinet","Perfect! Do you want to add something?"
2018-6-22 09:11:18,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no","no",<result_card>
2018-6-22 09:13:03,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Rachmaninov","Talk me about Rachmaninov",<result_card>
2018-6-22 09:13:10,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"now give me 2 of his works","now give me 2 of his works","Sure! Do you want to add some filters?"
2018-6-22 09:13:20,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"yes the instrument","yes the instrument","Ok! Just tell me the instrument"
2018-6-22 09:13:23,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"clarinet","clarinet","Perfect! Do you want to add something?"
2018-6-22 09:13:25,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no","no",<result_card>
2018-6-22 09:13:52,slack,U9Q3FND6E,D9ZCG8VCM,discover-artist,1,en,"Talk me about Rachmaninov","Talk me about Rachmaninov",<result_card>
2018-6-22 09:13:58,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"now give me 2 of his works","now give me 2 of his works","Ok! Do you want to add some filters?"
2018-6-22 09:14:00,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no","no",<result_card>
2018-6-22 09:28:17,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 works by Piccinini","Give me 2 works by Piccinini","No problem! Do you want to add some filters?"
2018-6-22 09:28:19,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no","no",<result_card>
2018-6-22 09:29:13,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 works by Niccolo Piccinini","Give me 2 works by Niccolò Piccinini","Ok! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:30:03,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 works by Niccolo Piccinini","Give me 2 works by Niccoló Piccinini","No problem! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:30:12,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 works by Niccolo Piccinini","Give me 2 works by Niccoló Piccinini","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:30:17,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no","no",<result_card>
2018-6-22 09:30:29,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 works by Mantilla","Give me 2 works by Latilla","No problem! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:30:31,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no","no",<result_card>
2018-6-22 09:33:59,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 works by Debussy","Give me 2 works by Debussi","Ok! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:34:08,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 works by Debussy","Give me 2 works by Debusy","No problem! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:34:11,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no","no",<result_card>
2018-6-22 09:34:23,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 works by Debussy","Give me 2 works by debussy","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:35:43,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 works by Debussy","Give me 2 works by Debussy","No problem! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:35:53,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,0.8899999856948853,en,"yes the composition period","yes the composition period!","Ok! What's the composition period?"
2018-6-22 09:36:33,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"between 1890 and 1900","between 1890 and 1900","Perfect! Do you want to add something?"
2018-6-22 09:36:36,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no","no",<result_card>
2018-6-22 09:37:09,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me ten works by Debussy","Give me ten works by Debussy","No problem! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:37:12,slack,U9Q3FND6E,D9ZCG8VCM,works-by - yes,1,en,"yes","yes","Ok tell me what"
2018-6-22 09:37:17,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,0.8700000047683716,en,"the composition period","the composition period","Ok! What's the composition period?"
2018-6-22 09:37:24,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"between 1890 and 1900","between 1890 and 1900","Perfect! Do you want to add something?"
2018-6-22 09:37:28,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"nope","nope",<result_card>
2018-6-22 09:38:06,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 works by Debussy","Give me 2 works by Debussy","Ok! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:38:14,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9900000095367432,en,"Give me the works by Debussy","Give me the works by Debussy","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:38:22,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"composed between 1890 and 1900","composed between 1890 and 1900","Perfect! Do you want to add something?"
2018-6-22 09:38:26,slack,U9Q3FND6E,D9ZCG8VCM,works-by - yes,1,en,"yes","yes","Ok tell me what"
2018-6-22 09:38:30,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"the genre","the genre","Ok! Just tell me the genre please"
2018-6-22 09:38:38,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,fr,"musique de chambre","musique de chambre","Quel genre?"
2018-6-22 09:38:57,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"Give me the works by Debussy","Give me the works by Debussy","Ok! Just tell me the genre please"
2018-6-22 09:39:03,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"Give me the works by DebussyGive me the works by DebussyGive me the works by DebussyGive me the works by Debussy","Give me the works by DebussyGive me the works by DebussyGive me the works by DebussyGive me the works by Debussy","Ok! Just tell me the genre please"
2018-6-22 09:39:03,slack,U9Q3FND6E,D9ZCG8VCM,hello,0.8327407658797797,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 09:39:05,slack,U9Q3FND6E,D9ZCG8VCM,hello,1,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 09:39:07,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9900000095367432,en,"Give me the works by Debussy","Give me the works by Debussy","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:39:59,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.8500000238418579,en,"Give me the works by Debussy composed between 1890 and 1900 of genre muskie dew chamber","Give me the works by Debussy composed between 1890 and 1900 of genre musique de chambre",<result_card>
2018-6-22 09:40:29,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.8500000238418579,en,"Give me the works by Debussy composed between 1890 and 1900 of genre melodic","Give me the works by Debussy composed between 1890 and 1900 of genre melodie",<result_card>
2018-6-22 09:40:47,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9700000286102295,en,"Give me 2 melodic works by Debussy composed between 1890 and 1900","Give me 2 melodic works by Debussy composed between 1890 and 1900",<result_card>
2018-6-22 09:46:13,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 melodies by Debussy composed between 1890 and 1900","Give me 2 melodies by Debussy composed between 1890 and 1900",<result_card>
2018-6-22 09:46:24,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 concertos by Debussy composed between 1890 and 1900","Give me 2 concertos by Debussy composed between 1890 and 1900",<result_card>
2018-6-22 09:46:33,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9399999976158142,en,"Give me 2 melodies by Debussy","Give me 2 melodies by Debussy",<result_card>
2018-6-22 09:46:48,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.6600000262260437,en,"Give me 2 concertos by Debussy","Give me 2 concertos by Debussy","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:46:53,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no","no",<result_card>
2018-6-22 09:47:55,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 concerts by Debussy composed between 1890 and 1900","Give me 2 concerts by Debussy composed between 1890 and 1900",<result_card>
2018-6-22 09:48:03,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9399999976158142,en,"Give me 2 concerts by Debussy","Give me 2 concerts by Debussy",<result_card>
2018-6-22 09:48:05,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no","no",<result_card>
2018-6-22 09:48:17,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 melodies by Debussy composed between 1890 and 1900","Give me 2 melodies by Debussy composed between 1890 and 1900",<result_card>
2018-6-22 09:48:24,slack,U9Q3FND6E,D9ZCG8VCM,hello,1,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 09:48:26,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9399999976158142,en,"Give me 2 concerts by Debussy","Give me 2 concerts by Debussy",<result_card>
2018-6-22 09:48:38,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 concerts","Give me 2 concerts","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:48:42,slack,U9Q3FND6E,D9ZCG8VCM,works-by - yes,1,en,"yes","yes","Ok tell me what"
2018-6-22 09:48:47,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"artist","artist","Sure! Who is the artist?"
2018-6-22 09:48:48,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"Debussy","debussy","Perfect! Do you want to add something?"
2018-6-22 09:48:49,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no","no",<result_card>
2018-6-22 09:49:08,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 works by Debussy","Give me 2 works by Debussy","Ok! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:49:17,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9399999976158142,en,"Give me 2 concerts by Debussy","Give me 2 concerts by Debussy",<result_card>
2018-6-22 09:49:25,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9399999976158142,en,"Give me 10 concerts by Debussy","Give me 10 concerts by Debussy",<result_card>
2018-6-22 09:49:45,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9399999976158142,en,"Give me 2 melodies by Debussy","Give me 2 melodies by Debussy",<result_card>
2018-6-22 09:49:53,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9399999976158142,en,"Give me 2 concerts by Debussy","Give me 2 concerts by Debussy",<result_card>
2018-6-22 09:50:05,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"Give me 2 concerts by Debussy composed between 1890 and 1900","Give me 2 concerts by Debussy composed between 1890 and 1900",<result_card>
2018-6-22 09:50:16,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.5099999904632568,en,"Give me the melodies by Debussy composed between 1890 and 1900","Give me the melodies by Debussy composed between 1890 and 1900",<result_card>
2018-6-22 09:50:44,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.5799999833106995,en,"Give me the melodies","Give me the melodies","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:50:48,slack,U9Q3FND6E,D9ZCG8VCM,hello,1,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 09:51:00,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9300000071525574,en,"Give me some works by Debussy","Give me some works by Debussy","No problem! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:51:12,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"Yes the genre","Yes the genre","Ok! Just tell me the genre please"
2018-6-22 09:51:15,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"melodic","melodie","Perfect! Do you want to add something?"
2018-6-22 09:51:23,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,0.8899999856948853,en,"yes also the composition period","yes also the composition period","Ok! What's the composition period?"
2018-6-22 09:51:30,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"between 1890 and 1900","between 1890 and 1900","Perfect! Do you want to add something?"
2018-6-22 09:51:33,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no thanks","no thanks",<result_card>
2018-6-22 09:52:59,slack,U9Q3FND6E,D9ZCG8VCM,hello,1,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 09:53:01,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9300000071525574,en,"Give me some works by Debussy","Give me some works by Debussy","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:53:07,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"yes the genre please","yes the genre please","Ok! Just tell me the genre please"
2018-6-22 09:53:09,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"melodic","melodie","Perfect! Do you want to add something?"
2018-6-22 09:53:15,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"yes also the composition year","yes also the composition year","Ok! What's the composition period?"
2018-6-22 09:53:22,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"between 1890 and 1900","between 1890 and 1900","Perfect! Do you want to add something?"
2018-6-22 09:53:25,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no thanks","no thakns",<result_card>
2018-6-22 09:58:27,slack,U9Q3FND6E,D9ZCG8VCM,hello,1,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 09:58:34,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"give me 2 works by Debussy","give me 2 works by Debussy","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:58:37,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"yes the genre","yes the genre","Ok! Just tell me the genre please"
2018-6-22 09:58:40,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"melody","melody","Perfect! Do you want to add something?"
2018-6-22 09:58:48,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,0.8899999856948853,en,"yes the composition period","yes the composition period","Ok! What's the composition period?"
2018-6-22 09:58:51,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"between 1890 and 1900","between 1890 and 1900","Perfect! Do you want to add something?"
2018-6-22 09:58:54,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no thanks","no thanks",<result_card>
2018-6-22 09:59:30,slack,U9Q3FND6E,D9ZCG8VCM,works-by,0.9399999976158142,en,"Give me some works by Debussy","Give me some works by Debussy","No problem! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 09:59:36,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"yes the genre","yes the genre","Ok! Just tell me the genre please"
2018-6-22 09:59:38,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"melody","melody","Perfect! Do you want to add something?"
2018-6-22 09:59:46,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,0.8899999856948853,en,"yes the composition period","yes the composition period","All right! Tell me the composition period"
2018-6-22 09:59:59,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"between 1890 and 1900","between 1890 and 1900","Perfect! Do you want to add something?"
2018-6-22 10:00:03,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no thanks","no thanks",<result_card>
2018-6-22 10:01:02,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"give me 2 works by Debussy","give me 2 works by debussy","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 10:01:11,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"yes the genre","yes the genre","Ok! Just tell me the genre please"
2018-6-22 10:01:13,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"melody","melody","Perfect! Do you want to add something?"
2018-6-22 10:01:18,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,0.8600000143051147,en,"the composition period","the composition period","Ok! What's the composition period?"
2018-6-22 10:01:22,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"between 1890 and 1900","between 1890 and 1900","Perfect! Do you want to add something?"
2018-6-22 10:01:25,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no thanks","no thanks",<result_card>
2018-6-22 10:01:49,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"give me 2 works by Debussy","give me 2 works by Debussy","No problem! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 10:01:57,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"yes the genre","yes the genre","Ok! Just tell me the genre please"
2018-6-22 10:01:59,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"melody","melody","Perfect! Do you want to add something?"
2018-6-22 10:02:04,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,0.8899999856948853,en,"yes the composition period","yes the composition period","Ok! What's the composition period?"
2018-6-22 10:02:08,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"between 1890 and 1900","between 1890 and 1900","Perfect! Do you want to add something?"
2018-6-22 10:02:12,slack,U9Q3FND6E,D9ZCG8VCM,works-by - no,1,en,"no thanks","no thanks",<result_card>
2018-6-22 10:06:23,slack,U9Q3FND6E,D9ZCG8VCM,hello,1,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 10:10:01,slack,U9Q3FND6E,D9ZCG8VCM,hello,1,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 10:11:33,slack,U9Q3FND6E,D9ZCG8VCM,hello,1,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 10:11:47,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"give me 2 works by Debussy","give me 2 works by Debussy","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 10:11:59,slack,U9Q3FND6E,D9ZCG8VCM,hello,1,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 10:12:29,slack,U9Q3FND6E,D9ZCG8VCM,works-by,1,en,"give me 2 works by Debussy","give me 2 works by Debussy","No problem! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-6-22 10:12:33,slack,U9Q3FND6E,D9ZCG8VCM,hello,1,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 10:12:40,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"yes the composition year","yes the composition year","Ok! What's the composition period?"
2018-6-22 10:12:47,slack,U9Q3FND6E,D9ZCG8VCM,hello,0.8327407658797797,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-6-22 10:13:42,slack,U9Q3FND6E,D9ZCG8VCM,works-by-something,1,en,"salute","salut","Ok! What's the composition period?"
